97,1,480.00,281.00,190.00,167.00,0.72
98,1,480.00,279.40,200.40,205.40,0.86
99,1,486.82,279.83,216.00,255.46,0.89
100,1,504.79,293.33,235.60,301.86,0.87
101,1,515.88,339.52,258.28,317.02,0.86
102,1,523.00,408.63,266.91,293.26,0.88
103,1,522.60,491.86,259.45,232.07,0.72
152,2,550.00,289.00,99.00,91.00,0.80
153,2,454.80,279.40,205.40,137.40,0.69
154,2,467.68,279.13,203.33,177.37,0.88
155,2,489.61,279.65,213.35,229.58,0.79
157,2,525.05,321.96,252.87,280.71,0.76
158,2,541.87,378.90,270.54,261.48,0.88
159,2,558.35,458.80,279.87,197.41,0.88
162,2,622.14,586.11,228.74,126.96,0.59
163,2,639.24,606.92,205.34,111.63,0.76
164,2,652.00,625.05,188.75,92.92,0.73
