171,1,860.00,665.00,47.00,47.00,0.71
172,1,862.40,659.40,47.00,44.60,0.64
220,2,956.00,321.00,44.00,77.00,0.76
221,2,960.80,330.60,45.60,82.60,0.81
222,2,967.81,351.99,48.95,80.64,0.80
223,2,974.72,375.92,53.84,83.07,0.81
224,2,983.29,404.24,57.58,83.12,0.79
225,2,993.72,433.82,59.52,79.52,0.81
226,2,1003.45,462.25,60.77,79.69,0.84
227,2,1011.52,489.22,62.44,79.76,0.84
228,2,1021.55,517.07,62.98,77.75,0.80
229,2,1027.75,541.13,65.05,83.91,0.76
230,2,1037.01,565.80,63.19,84.77,0.80
231,2,1044.23,590.05,60.99,87.73,0.80
232,2,1050.61,612.82,60.75,84.91,0.73
274,3,641.00,302.00,130.00,88.00,0.80
275,3,639.40,304.40,131.60,92.80,0.75
276,3,603.78,302.58,169.53,102.80,0.78
277,3,593.83,301.94,186.33,115.11,0.76
278,3,595.38,302.43,190.37,129.00,0.83
279,3,605.22,303.31,187.94,143.89,0.88
280,3,613.72,303.04,184.11,159.07,0.90
281,3,618.62,316.69,184.79,159.95,0.89
282,3,623.93,336.58,185.39,153.86,0.90
283,3,630.72,360.24,181.98,144.30,0.89
284,3,637.41,385.24,180.35,134.15,0.89
284,4,889.00,658.00,61.00,49.00,0.76
285,3,644.60,402.48,178.19,125.95,0.84
285,4,889.00,660.40,62.60,49.00,0.80
286,3,650.63,411.84,174.53,124.78,0.86
286,4,885.94,662.40,65.20,50.54,0.82
287,3,656.86,429.02,170.99,118.91,0.86
287,4,882.61,665.37,64.58,51.06,0.80
288,3,662.45,447.23,167.55,113.84,0.84
288,4,879.38,668.51,63.53,48.21,0.67
289,3,670.46,463.63,161.50,111.95,0.80
289,4,873.35,674.61,55.89,42.03,0.66
290,3,678.72,477.24,155.81,112.62,0.83
290,4,867.76,680.22,58.52,37.01,0.55
291,3,688.38,489.16,151.68,111.53,0.71
292,3,701.21,501.12,146.13,111.79,0.57
294,3,739.94,539.25,123.37,96.98,0.56
295,3,773.00,565.26,107.03,90.02,0.71
296,3,803.29,596.36,118.91,87.88,0.77
297,3,827.46,641.66,103.72,67.18,0.73
