50,1,626.00,535.00,51.00,114.00,0.77
51,1,630.80,536.60,46.20,117.20,0.83
52,1,638.11,539.20,45.25,117.05,0.80
53,1,643.54,541.64,47.35,119.32,0.74
54,1,645.75,543.82,55.41,117.82,0.72
55,1,645.81,547.35,64.79,115.81,0.81
56,1,651.42,551.30,70.97,115.13,0.79
57,1,659.31,557.45,75.86,112.12,0.80
58,1,668.72,561.60,80.83,109.67,0.82
59,1,680.57,567.76,85.21,105.39,0.86
60,1,692.77,576.03,90.59,99.76,0.86
61,1,703.81,582.26,95.75,97.15,0.84
62,1,716.23,589.08,97.09,94.94,0.80
63,1,728.03,595.43,101.85,94.95,0.74
64,1,741.33,598.19,104.26,90.28,0.85
65,1,754.67,602.34,106.33,85.91,0.77
66,1,768.00,606.35,109.55,85.86,0.87
67,1,778.11,609.65,113.23,82.51,0.82
68,1,787.56,614.05,116.47,79.34,0.85
69,1,796.75,618.86,118.89,76.25,0.88
70,1,805.20,620.35,120.36,75.28,0.80
71,1,817.83,622.78,112.47,75.03,0.68
72,1,824.33,618.05,106.41,81.82,0.80
73,1,831.06,611.15,99.36,90.75,0.87
74,1,837.18,604.64,91.90,101.18,0.88
75,1,838.96,598.27,89.83,108.43,0.89
76,1,835.25,595.65,89.79,110.72,0.90
77,1,830.95,590.75,87.10,110.93,0.88
78,1,820.89,584.31,85.44,108.37,0.90
79,1,810.96,576.60,80.80,105.99,0.89
80,1,797.51,567.79,81.20,107.66,0.80
81,1,786.04,558.68,79.36,111.51,0.88
82,1,774.37,550.74,80.08,113.60,0.89
83,1,759.52,544.52,83.73,114.36,0.90
84,1,744.96,542.24,90.35,109.40,0.82
85,1,728.00,541.55,91.57,103.40,0.77
90,1,645.77,516.78,108.34,103.04,0.87
91,1,631.68,516.38,111.84,99.54,0.85
92,1,621.42,514.93,113.78,99.72,0.89
93,1,613.93,512.51,117.70,100.46,0.89
94,1,606.21,509.74,123.01,101.41,0.88
95,1,597.13,510.80,127.58,101.11,0.82
96,1,590.05,511.99,130.59,100.34,0.54
97,1,586.98,521.85,129.78,90.10,0.71
99,1,587.37,539.09,128.14,75.34,0.68
100,1,592.32,548.76,125.23,68.80,0.85
101,1,598.83,551.66,121.56,67.57,0.83
102,1,605.47,553.96,118.88,69.31,0.70
104,1,615.35,558.72,114.81,71.96,0.69
105,1,619.29,559.44,113.47,72.84,0.73
106,1,622.02,559.65,111.67,73.15,0.72
107,1,623.75,557.04,111.69,73.25,0.54
109,1,637.80,553.55,97.69,79.41,0.67
110,1,644.66,554.04,89.60,102.99,0.60
111,1,646.11,553.04,88.48,113.70,0.75
111,2,687.00,273.00,143.00,155.00,0.83
112,1,645.87,553.18,88.15,119.52,0.74
112,2,674.20,285.00,143.00,193.40,0.67
113,2,660.17,259.23,243.97,274.70,0.82
114,2,640.81,253.29,284.15,352.59,0.93
115,2,626.73,274.57,286.94,400.38,0.83
116,2,619.91,328.35,266.64,383.06,0.91
117,2,596.70,390.62,258.82,323.86,0.75
118,2,597.47,447.73,232.87,273.64,0.77
119,2,587.12,497.42,226.81,227.59,0.71
120,2,570.29,544.84,244.20,180.49,0.69
122,2,571.32,584.58,393.79,125.59,0.51
123,2,574.29,588.79,421.47,110.95,0.52
130,1,594.52,551.57,139.54,83.57,0.67
131,1,591.32,547.96,202.04,93.04,0.69
132,1,585.43,546.54,233.34,92.13,0.73
133,1,581.63,547.38,247.23,89.77,0.79
134,1,577.67,548.41,253.61,87.56,0.79
135,1,574.89,550.17,255.39,87.50,0.81
136,1,571.35,550.12,257.76,86.84,0.80
137,1,571.29,551.45,256.61,86.65,0.75
138,1,569.45,551.25,257.85,87.28,0.72
139,1,569.46,551.17,257.50,87.55,0.72
140,1,568.27,550.46,259.09,89.01,0.70
141,1,566.60,549.53,266.63,91.55,0.68
142,1,567.30,550.49,309.17,99.08,0.67
143,1,565.10,551.49,311.20,100.62,0.66
144,1,564.92,551.24,282.26,97.31,0.65
145,1,564.33,553.11,267.83,93.32,0.64
146,1,562.85,558.49,249.05,89.12,0.75
147,1,560.35,563.84,241.22,86.89,0.81
148,1,558.84,567.77,239.04,86.09,0.72
149,1,555.67,573.18,239.59,82.47,0.75
150,1,555.23,577.82,237.14,79.79,0.75
151,1,555.15,582.13,234.89,76.83,0.78
151,3,721.00,251.00,250.00,299.00,0.80
152,3,593.80,251.00,373.20,387.00,0.86
153,3,637.02,270.79,305.74,400.43,0.73
154,3,601.28,349.23,299.85,356.05,0.80
155,3,574.12,449.11,289.69,268.96,0.74
158,3,558.18,599.89,431.68,121.29,0.61
159,1,556.29,606.68,219.65,98.08,0.56
160,1,555.19,612.89,219.56,86.18,0.80
161,1,556.85,616.61,236.94,82.28,0.66
162,1,554.23,621.88,292.93,84.90,0.58
163,1,558.07,628.95,260.70,79.96,0.54
164,1,561.94,636.23,226.14,77.31,0.54
182,4,606.00,483.00,400.00,232.00,0.72
183,4,580.40,482.20,424.00,233.60,0.61
184,4,545.31,474.36,455.01,239.29,0.51
