134,1,183.00,322.00,93.00,103.00,0.89
135,1,183.80,348.40,107.40,103.00,0.86
136,1,191.30,388.17,117.39,101.46,0.86
137,1,201.37,444.57,126.24,91.53,0.86
138,1,216.04,512.90,129.91,72.77,0.81
139,1,237.69,583.61,127.49,54.84,0.72
140,1,267.35,646.37,122.12,43.00,0.59
342,2,549.00,21.00,232.00,133.00,0.72
343,2,554.60,21.80,224.00,161.80,0.83
344,2,565.82,63.82,224.00,171.33,0.89
345,2,585.11,105.84,220.09,205.77,0.90
346,2,608.93,172.58,220.40,230.46,0.90
347,2,623.25,270.28,218.39,239.22,0.92
348,2,620.94,380.73,210.64,217.77,0.94
349,2,607.94,495.56,197.37,174.86,0.91
350,2,589.19,596.65,180.09,124.01,0.89
351,2,571.54,668.28,153.54,61.71,0.72
530,3,129.00,357.00,71.00,60.00,0.77
531,3,141.00,388.20,85.40,58.40,0.75
532,4,169.00,433.00,104.00,70.00,0.85
533,4,189.00,465.80,115.20,79.60,0.87
534,5,229.00,520.00,124.00,87.00,0.88
535,5,256.20,551.20,128.00,96.60,0.86
536,5,291.90,586.05,128.00,106.58,0.86
644,6,119.00,325.00,131.00,85.00,0.74
645,6,123.80,324.20,135.00,97.80,0.84
646,6,129.30,327.73,140.34,111.19,0.86
647,6,138.78,338.28,138.40,121.22,0.90
648,6,147.72,353.24,136.80,127.41,0.89
649,6,156.17,368.84,136.97,132.07,0.90
650,6,164.40,384.46,139.14,134.86,0.92
651,6,173.90,401.32,140.58,137.61,0.91
652,6,185.88,417.91,139.05,142.36,0.88
653,6,198.10,433.67,139.13,146.61,0.91
654,6,213.02,450.39,136.45,150.65,0.90
655,6,228.97,466.18,134.09,157.84,0.91
656,6,247.92,484.75,127.82,161.78,0.92
657,6,268.04,503.83,125.52,164.42,0.90
658,6,289.06,521.78,123.39,169.13,0.89
659,6,311.77,543.73,121.31,169.53,0.76
662,6,347.33,608.94,96.83,113.88,0.74
923,7,175.00,333.00,89.00,147.00,0.82
924,7,183.80,393.00,103.40,138.20,0.86
