182,1,1100.00,332.00,94.00,121.00,0.80
183,1,1084.00,348.80,98.80,128.20,0.87
184,1,1065.80,375.42,100.47,126.54,0.91
185,1,1037.24,408.05,105.64,121.29,0.89
186,1,1011.69,442.49,105.84,108.26,0.88
187,1,983.76,473.90,103.62,94.41,0.86
188,1,958.07,503.92,94.28,80.67,0.83
189,1,931.77,531.03,83.67,67.91,0.69
190,1,904.65,556.45,72.13,55.53,0.73
191,1,876.54,581.40,62.63,42.49,0.73
192,1,845.95,601.97,57.01,34.42,0.64
193,1,814.78,620.10,54.86,33.39,0.56
194,1,785.75,638.18,56.60,35.43,0.59
508,2,876.00,314.00,103.00,87.00,0.80
509,2,870.40,316.40,104.60,103.80,0.88
510,2,865.49,336.46,99.54,105.40,0.83
511,2,853.49,364.45,96.25,104.51,0.73
512,2,837.85,398.32,89.28,99.74,0.83
513,2,819.78,431.34,83.52,82.03,0.74
514,2,802.05,458.79,79.00,78.53,0.78
515,2,783.83,480.80,73.39,71.00,0.75
515,3,991.00,481.00,93.00,90.00,0.73
516,2,767.69,492.19,74.05,72.63,0.70
516,3,981.40,477.80,93.80,93.20,0.80
517,2,755.13,501.07,85.64,75.30,0.63
520,4,774.00,478.00,67.00,70.00,0.81
523,5,723.00,451.00,83.00,116.00,0.71
524,5,738.20,451.80,52.60,73.60,0.59
525,5,716.20,448.48,59.06,88.79,0.61
526,5,702.38,449.16,60.59,98.60,0.52
527,5,700.47,451.73,47.08,73.43,0.59
531,5,659.97,461.52,40.15,51.86,0.65
534,5,604.68,464.78,48.90,36.01,0.57
535,5,591.43,459.31,50.10,42.08,0.52
536,5,582.28,460.10,49.87,43.93,0.64
537,5,574.11,458.45,50.37,51.42,0.75
538,5,569.49,460.37,44.66,57.34,0.62
539,5,565.33,466.21,38.17,55.34,0.52
540,5,556.88,470.06,34.37,59.57,0.64
541,5,551.01,482.25,33.14,52.26,0.59
542,6,934.00,320.00,76.00,58.00,0.70
543,6,924.40,315.20,76.80,91.60,0.73
544,6,911.80,324.32,71.58,102.44,0.86
544,5,530.50,504.19,42.53,50.47,0.60
545,6,893.12,354.97,70.64,98.49,0.84
546,6,869.03,397.67,78.13,86.53,0.83
546,5,524.36,519.92,46.25,46.84,0.64
547,6,845.60,439.27,76.32,73.25,0.68
547,5,520.95,525.53,47.47,42.64,0.53
548,6,823.89,473.24,77.64,74.41,0.77
549,6,803.88,500.13,78.77,78.28,0.72
550,6,779.75,521.69,83.89,94.01,0.61
551,6,766.05,538.53,80.52,97.09,0.59
552,6,752.55,505.74,86.48,149.41,0.66
552,5,499.60,533.09,51.58,54.97,0.58
553,6,740.70,551.58,77.62,122.17,0.76
554,6,730.71,580.84,70.41,107.88,0.82
555,6,720.40,599.55,66.43,101.10,0.81
556,6,711.92,611.05,65.09,97.90,0.85
557,6,705.38,620.60,61.91,95.31,0.84
558,6,701.04,626.70,60.14,88.22,0.84
559,6,700.06,627.18,58.88,86.82,0.83
560,6,701.58,624.16,59.19,88.34,0.87
561,6,702.46,619.97,60.02,90.22,0.86
562,6,703.75,614.67,59.03,92.24,0.86
563,6,705.27,609.67,57.35,94.96,0.80
563,7,768.00,489.00,60.00,73.00,0.81
564,6,706.11,605.55,54.74,97.92,0.74
565,6,706.00,603.10,51.79,97.74,0.69
566,6,704.79,601.91,50.10,97.61,0.75
567,6,702.45,600.64,50.26,98.18,0.79
568,6,701.74,603.95,49.68,97.05,0.70
569,6,700.27,609.71,50.20,93.28,0.73
570,6,699.16,614.41,50.42,91.82,0.80
571,6,698.19,619.35,53.22,92.61,0.71
583,8,900.00,320.00,66.00,61.00,0.82
584,8,890.40,314.40,91.60,90.60,0.87
585,8,878.39,316.83,107.75,115.82,0.88
586,8,860.50,334.47,115.23,136.29,0.89
587,8,837.27,364.27,117.12,146.64,0.90
588,8,810.48,402.92,114.74,146.54,0.89
589,8,785.32,443.78,106.04,138.63,0.85
590,8,761.55,486.56,96.23,122.21,0.76
591,8,703.26,526.71,123.63,131.10,0.80
592,8,697.61,571.69,94.99,93.37,0.65
686,9,706.00,544.00,157.00,89.00,0.79
712,10,900.00,314.00,114.00,94.00,0.82
713,10,880.80,317.20,134.00,113.20,0.88
714,10,856.84,319.95,139.84,135.51,0.87
715,10,825.46,345.63,146.52,136.01,0.81
716,10,795.19,375.95,147.98,130.15,0.86
717,10,770.63,404.84,142.65,118.29,0.81
717,11,656.00,411.00,250.00,177.00,0.71
718,10,676.64,434.21,200.95,138.39,0.78
719,10,637.63,458.37,207.14,131.25,0.75
720,10,613.94,477.48,197.47,112.84,0.69
721,10,597.44,490.69,203.67,99.21,0.70
746,12,925.00,312.00,81.00,90.00,0.80
747,12,913.80,316.80,90.60,123.60,0.86
748,12,899.83,331.48,108.72,150.19,0.85
749,12,882.20,366.84,107.89,162.65,0.89
750,12,862.82,409.46,105.11,161.03,0.86
751,12,846.63,451.33,102.37,152.74,0.84
752,12,833.87,486.56,97.75,142.85,0.86
753,12,820.26,514.00,93.90,129.93,0.82
754,12,806.35,537.04,89.73,120.17,0.87
755,12,791.64,559.92,84.77,102.64,0.80
756,12,773.84,589.34,77.46,85.58,0.84
