258,1,214.00,408.00,66.00,94.00,0.71
259,1,213.20,410.40,70.00,104.40,0.52
262,1,237.51,430.66,61.52,114.34,0.61
263,1,253.37,440.18,48.09,108.49,0.57
278,2,95.00,488.00,56.00,73.00,0.73
279,2,92.60,490.40,56.80,73.80,0.70
280,2,90.61,493.17,92.25,93.16,0.63
283,2,87.73,504.19,108.08,94.80,0.59
284,2,87.91,508.42,115.70,101.96,0.52
288,2,95.30,516.43,67.31,78.60,0.50
290,3,225.00,557.00,119.00,86.00,0.80
303,2,84.19,525.28,128.58,114.63,0.58
304,2,85.41,525.99,132.26,116.98,0.73
305,2,88.56,526.26,129.41,109.70,0.54
306,2,90.55,526.32,133.04,117.01,0.55
307,2,93.21,526.98,135.02,119.05,0.58
308,2,97.44,526.58,135.70,123.62,0.79
309,2,102.31,526.41,133.30,125.34,0.68
310,2,106.80,528.24,129.63,125.29,0.65
311,2,110.49,528.94,124.18,123.25,0.72
312,2,112.52,530.50,117.35,119.10,0.60
316,2,110.94,534.12,110.02,110.31,0.60
317,2,111.94,535.80,104.11,106.99,0.66
318,2,112.94,536.33,100.86,105.94,0.51
319,2,113.95,536.49,99.08,106.28,0.50
320,2,115.63,536.50,74.72,89.06,0.54
321,2,112.36,533.52,69.25,83.87,0.60
322,2,112.91,529.73,65.58,82.99,0.55
323,2,121.03,527.75,58.83,79.33,0.79
324,2,133.32,527.76,58.39,77.49,0.79
325,2,149.15,530.55,61.20,75.58,0.63
326,2,166.69,538.47,64.27,70.20,0.72
327,2,186.92,543.41,64.80,69.85,0.74
328,2,201.53,545.04,71.81,73.24,0.65
329,2,213.83,536.90,73.69,81.84,0.72
330,2,221.48,530.05,77.72,84.35,0.79
331,2,237.01,533.78,72.18,73.68,0.84
332,2,241.84,531.17,71.27,74.23,0.76
333,2,233.33,527.62,70.96,67.05,0.79
334,2,226.52,510.96,67.53,67.19,0.56
354,4,213.00,428.00,45.00,46.00,0.75
355,4,207.40,426.40,49.00,49.20,0.70
356,4,198.86,424.59,56.50,52.07,0.66
357,4,194.32,422.45,58.52,56.07,0.60
358,4,196.46,421.76,54.03,58.10,0.57
359,4,198.37,421.58,51.36,58.71,0.68
360,4,194.83,421.57,52.58,58.82,0.67
361,4,200.54,422.29,43.37,56.74,0.59
362,4,194.05,421.92,47.96,57.23,0.61
363,4,192.80,419.80,46.57,58.04,0.52
364,4,192.44,418.36,43.99,58.98,0.58
365,4,194.49,415.86,38.90,59.96,0.59
366,4,195.33,414.28,37.14,60.95,0.62
367,4,192.80,413.72,38.73,61.30,0.56
368,4,189.93,412.23,39.96,60.09,0.53
369,4,189.58,411.71,39.11,58.91,0.63
370,4,192.22,411.56,35.43,55.12,0.63
371,4,189.78,411.56,37.62,57.74,0.62
372,4,188.97,412.23,38.33,58.00,0.64
373,4,186.71,413.84,40.62,58.75,0.68
374,4,185.89,415.79,41.48,59.68,0.65
375,4,188.23,415.89,39.86,59.37,0.62
376,4,189.20,415.93,39.23,57.91,0.55
530,5,194.00,374.00,48.00,117.00,0.70
533,6,187.00,401.00,45.00,73.00,0.78
534,6,178.20,413.00,49.00,61.00,0.84
535,6,171.30,420.33,52.75,56.11,0.83
536,6,163.64,424.84,54.84,58.93,0.71
537,6,160.43,425.22,61.93,68.75,0.77
538,6,158.71,425.99,65.05,76.07,0.72
539,6,154.32,442.53,61.48,66.35,0.67
540,6,153.55,458.43,57.06,56.72,0.59
541,6,150.04,465.76,58.76,54.71,0.64
545,6,176.52,491.11,41.20,48.53,0.61
546,6,180.37,492.01,39.03,46.48,0.64
547,6,181.30,490.21,36.99,43.77,0.56
550,6,164.44,467.13,57.21,64.78,0.66
551,6,162.00,463.79,63.14,79.06,0.77
552,6,161.03,464.09,65.70,82.98,0.75
553,6,160.12,468.57,67.86,82.67,0.66
554,6,160.44,472.38,70.50,79.22,0.75
555,6,161.26,472.03,72.09,81.50,0.71
556,6,162.29,468.10,75.76,89.29,0.65
557,6,165.24,470.28,78.40,92.92,0.69
558,6,172.77,475.60,78.10,89.27,0.55
559,6,177.17,471.35,79.75,92.73,0.67
560,6,197.98,483.72,65.69,76.84,0.74
561,6,217.87,484.16,51.80,67.00,0.68
562,6,224.05,475.85,59.18,67.04,0.82
563,6,228.01,460.94,68.44,76.51,0.73
564,6,240.12,449.90,71.43,79.89,0.57
565,6,252.65,440.99,75.75,76.05,0.62
566,6,269.51,434.30,77.41,71.72,0.66
567,6,283.11,429.30,79.89,70.71,0.77
570,6,321.18,433.06,68.75,68.45,0.61
571,7,145.00,570.00,51.00,58.00,0.79
572,7,152.20,559.60,51.00,53.20,0.75
574,7,163.73,542.63,68.11,56.67,0.51
580,8,383.00,498.00,58.00,54.00,0.70
594,9,440.00,569.00,75.00,59.00,0.72
595,9,440.00,566.60,75.00,60.60,0.76
596,9,438.46,565.38,77.31,61.67,0.72
597,9,438.71,564.19,76.56,62.80,0.57
598,9,439.59,561.63,74.73,64.62,0.76
599,9,439.90,558.67,74.85,68.74,0.80
600,9,440.00,557.67,81.27,70.16,0.74
601,9,441.37,558.05,88.17,69.27,0.56
602,9,444.49,558.95,94.02,66.81,0.59
603,9,448.29,557.32,98.18,65.14,0.56
