54,1,689.00,613.00,87.00,102.00,0.80
56,2,674.00,600.00,94.00,114.00,0.70
57,2,670.80,598.40,94.00,116.40,0.80
58,2,667.10,595.80,93.23,118.39,0.84
59,2,662.74,594.91,92.97,119.07,0.86
60,2,658.49,594.70,92.91,119.23,0.81
61,2,652.90,596.13,93.64,119.24,0.68
62,2,649.73,598.77,91.78,116.40,0.73
63,2,644.62,600.42,89.02,113.97,0.58
64,2,636.72,604.46,89.45,110.34,0.79
65,2,630.67,609.34,88.27,106.30,0.80
66,2,624.58,614.48,85.14,101.46,0.81
67,2,621.92,618.31,78.54,96.34,0.72
68,2,615.67,623.03,77.61,92.54,0.70
69,2,609.55,625.27,75.28,90.64,0.87
70,2,602.77,628.69,73.84,87.32,0.73
71,2,597.14,630.47,70.66,85.57,0.70
72,2,591.24,631.68,70.29,84.38,0.84
73,2,585.25,632.00,69.54,85.42,0.86
74,2,579.91,634.06,68.66,83.17,0.83
75,2,575.49,635.39,67.73,81.75,0.82
76,2,573.43,637.14,68.81,79.28,0.82
77,2,573.51,637.00,69.91,79.15,0.83
78,2,574.38,635.54,69.69,81.87,0.85
79,2,574.89,632.32,70.31,84.22,0.84
80,2,575.87,627.76,71.23,88.44,0.85
81,2,576.34,621.48,72.25,94.59,0.76
82,2,578.59,615.87,74.63,99.51,0.86
83,2,581.46,609.20,75.53,105.27,0.89
84,2,585.26,602.17,77.84,111.95,0.88
85,2,588.04,595.01,82.61,120.23,0.85
86,2,593.59,585.33,85.06,129.12,0.84
87,2,597.74,578.38,91.79,130.74,0.89
88,2,603.12,571.22,93.73,131.28,0.90
89,2,606.56,564.66,96.36,130.75,0.90
90,2,607.87,557.07,98.63,131.74,0.90
91,2,609.64,551.68,97.54,130.76,0.89
92,2,608.33,544.54,98.99,131.59,0.90
93,2,607.16,539.35,99.50,133.15,0.90
94,2,607.97,535.56,98.35,133.68,0.90
95,2,608.90,532.97,97.19,133.82,0.90
96,2,607.91,530.84,98.68,133.81,0.90
