82,1,567.00,620.00,60.00,86.00,0.82
83,1,567.80,618.40,66.40,90.80,0.84
84,1,573.17,618.85,67.59,93.98,0.84
85,1,577.40,619.01,67.27,95.86,0.83
86,1,580.11,619.79,72.32,96.39,0.85
87,1,582.32,620.04,71.90,96.48,0.84
88,1,585.03,618.72,70.94,96.45,0.80
89,1,588.62,618.91,68.47,96.39,0.76
90,1,590.47,618.99,68.21,96.34,0.76
91,1,591.71,619.01,67.44,96.29,0.79
92,1,594.07,619.69,66.47,96.25,0.80
93,1,594.15,619.94,68.14,96.21,0.82
94,1,595.44,620.03,68.75,96.18,0.85
95,1,597.17,619.39,68.98,95.49,0.86
96,1,597.73,618.48,69.72,96.55,0.87
97,1,599.85,617.48,69.33,97.60,0.82
98,1,603.23,617.10,67.18,97.99,0.69
99,1,605.76,616.97,67.03,98.12,0.66
102,1,614.54,615.27,66.14,96.38,0.62
103,1,617.65,615.03,65.33,96.05,0.62
104,1,622.69,585.64,175.46,124.59,0.60
105,1,626.20,574.89,207.36,132.03,0.62
106,1,628.97,569.69,222.42,135.77,0.64
107,1,631.88,569.00,228.71,134.00,0.71
108,1,634.85,570.19,228.51,131.85,0.73
109,1,636.61,570.80,226.76,130.91,0.74
110,1,638.49,571.15,225.04,129.16,0.75
119,2,669.00,579.00,68.00,110.00,0.72
120,2,671.40,577.40,68.00,109.20,0.74
121,2,675.72,575.55,66.46,109.05,0.72
122,2,681.09,573.37,65.16,109.77,0.71
123,2,684.87,569.75,64.81,111.50,0.66
131,2,702.18,553.06,66.93,116.88,0.68
132,2,702.78,552.41,67.07,117.10,0.68
133,2,702.98,552.18,66.45,117.18,0.62
135,2,701.51,553.70,66.92,115.56,0.63
136,2,700.27,554.28,67.66,115.11,0.62
137,2,698.49,555.83,69.24,114.29,0.72
138,2,697.80,556.43,69.18,113.99,0.69
139,2,695.52,557.34,69.80,113.23,0.68
140,2,693.32,558.36,70.03,112.96,0.65
141,2,691.82,560.08,68.79,112.87,0.52
143,1,980.73,517.98,126.36,195.82,0.59
145,3,915.00,385.00,83.00,93.00,0.71
146,3,913.40,411.40,85.40,86.60,0.50
147,3,914.62,429.22,65.24,53.80,0.58
147,2,690.10,572.11,63.41,109.24,0.53
150,2,696.79,576.69,61.26,108.99,0.61
156,2,700.86,587.67,60.07,106.20,0.55
157,2,700.41,588.34,60.69,105.99,0.51
160,2,693.47,582.70,62.64,107.66,0.58
161,2,691.66,580.95,62.95,107.95,0.59
162,2,690.36,578.35,63.06,108.05,0.65
163,2,687.92,576.06,64.40,108.75,0.71
164,2,685.72,573.89,64.91,109.00,0.80
165,2,683.59,573.08,66.40,108.43,0.80
166,2,682.17,571.48,66.95,107.54,0.75
167,2,679.70,570.90,69.11,107.20,0.75
168,2,678.15,570.71,69.91,105.08,0.64
169,2,676.94,568.68,70.20,106.28,0.74
170,2,675.88,567.94,70.94,106.07,0.63
171,2,675.51,566.38,71.20,106.00,0.58
172,2,674.77,565.16,71.93,106.63,0.64
173,2,674.52,562.09,73.49,107.53,0.62
174,2,673.82,559.65,74.07,108.53,0.67
175,2,673.58,557.46,74.27,108.25,0.83
176,2,673.53,554.04,74.97,110.11,0.85
177,2,672.24,550.83,75.87,110.81,0.82
178,2,671.77,548.35,75.54,109.09,0.83
179,2,671.63,547.49,75.38,109.08,0.83
180,2,670.29,545.25,76.62,109.73,0.79
181,2,669.81,543.81,77.07,109.97,0.79
182,2,670.32,542.67,76.56,110.72,0.76
183,2,669.22,542.30,77.00,110.99,0.80
184,2,668.18,542.23,76.50,111.08,0.80
184,4,815.00,398.00,62.00,93.00,0.71
185,2,667.81,542.26,76.29,110.45,0.76
185,4,833.40,423.60,58.00,68.20,0.75
186,2,667.04,541.01,76.20,112.18,0.78
186,4,859.85,432.37,47.77,45.25,0.52
187,2,666.77,540.57,76.15,111.52,0.80
187,4,887.57,433.24,41.26,41.47,0.71
188,2,666.70,540.46,76.12,111.25,0.80
189,2,666.69,539.80,76.11,111.80,0.81
189,5,879.00,371.00,101.00,230.00,0.77
190,2,668.04,538.93,75.43,112.66,0.81
190,5,889.40,371.80,93.00,238.80,0.73
191,2,668.57,537.98,74.51,114.29,0.81
191,5,897.79,431.34,96.16,184.89,0.80
192,2,670.11,538.96,74.16,115.56,0.85
192,5,905.07,457.18,97.93,168.75,0.87
193,2,672.68,539.38,73.36,116.68,0.86
193,5,910.11,469.24,99.89,164.32,0.77
194,2,675.64,539.56,72.40,117.09,0.86
194,5,914.40,471.60,102.61,167.62,0.84
195,2,678.74,539.66,70.72,117.22,0.86
195,5,915.67,472.41,106.95,174.15,0.87
196,2,681.21,540.37,70.10,117.91,0.84
196,5,912.59,472.85,114.51,180.16,0.88
197,2,682.76,541.31,70.56,117.49,0.74
197,5,908.70,469.80,125.77,187.98,0.88
198,2,686.61,541.69,70.08,117.32,0.67
198,5,907.75,473.05,132.60,193.62,0.80
199,2,690.01,541.84,71.91,117.23,0.53
199,5,911.09,479.28,137.10,197.78,0.73
200,2,694.52,543.88,73.25,114.55,0.62
200,5,914.28,487.98,143.83,200.68,0.80
201,2,698.14,544.66,70.48,114.85,0.85
201,5,917.38,500.24,146.35,203.09,0.82
202,2,703.45,547.59,70.75,113.63,0.87
202,5,919.83,511.22,156.12,202.01,0.80
203,2,709.30,552.68,70.19,113.18,0.89
203,5,927.03,524.34,157.31,192.97,0.87
204,2,718.04,556.55,66.00,114.34,0.85
204,5,936.27,532.95,162.03,185.45,0.81
205,2,723.91,559.94,67.14,110.15,0.84
205,5,957.01,530.34,149.08,189.48,0.87
206,2,731.24,561.17,65.57,108.55,0.79
206,5,973.23,564.32,129.47,154.53,0.79
207,2,738.52,560.89,64.32,111.33,0.84
207,5,984.58,574.91,118.35,142.01,0.65
208,2,745.73,560.09,64.56,111.70,0.86
208,5,996.59,600.04,104.76,116.84,0.67
209,2,754.22,561.06,64.00,113.17,0.86
210,2,761.87,562.04,64.48,113.73,0.85
210,5,1022.29,621.01,84.06,87.65,0.53
211,2,768.49,564.35,64.68,113.94,0.86
211,5,1031.57,625.97,73.54,83.26,0.62
212,2,773.42,568.48,65.43,114.02,0.89
213,2,778.36,570.65,68.37,114.04,0.89
214,2,783.33,574.72,70.12,116.03,0.87
215,2,788.29,578.16,73.40,116.77,0.89
216,2,794.55,583.35,74.64,113.10,0.86
216,5,1040.32,643.71,62.39,68.60,0.51
217,2,798.08,586.57,79.00,113.01,0.89
218,2,803.15,591.66,81.28,110.33,0.89
219,2,808.81,594.80,81.51,110.65,0.89
219,5,1033.97,642.52,64.59,69.69,0.53
220,2,813.41,597.86,82.84,111.45,0.90
220,5,1032.88,642.04,64.31,70.00,0.62
221,2,816.95,600.23,86.56,113.08,0.89
221,5,1031.80,642.51,63.54,68.77,0.64
222,2,820.10,600.37,89.24,114.36,0.87
222,5,1032.05,642.62,61.23,66.28,0.60
223,2,822.45,603.61,91.53,112.21,0.86
223,5,1035.50,644.62,54.27,55.86,0.62
224,2,825.13,605.39,92.38,110.72,0.88
224,5,1043.80,649.58,42.54,41.13,0.69
225,2,827.29,609.29,93.30,107.50,0.88
225,5,1045.14,652.66,37.75,34.79,0.65
226,2,830.56,611.30,94.25,104.97,0.88
226,5,1043.24,656.50,37.20,32.50,0.52
227,2,834.27,612.61,93.27,103.38,0.87
228,2,836.84,613.67,93.49,102.16,0.87
228,5,1040.68,665.96,35.79,32.41,0.51
229,2,838.99,614.63,94.84,100.41,0.88
230,2,839.67,615.57,95.97,100.47,0.88
231,2,841.11,615.17,96.37,99.86,0.86
232,2,842.18,614.27,97.14,100.33,0.87
233,2,843.12,613.22,97.39,101.87,0.86
234,2,843.37,612.12,96.80,103.13,0.86
235,2,844.67,612.33,95.88,102.96,0.85
236,2,845.72,611.71,93.52,103.57,0.87
237,2,847.34,612.11,91.93,103.14,0.87
238,2,849.85,611.57,91.33,103.65,0.87
239,2,851.37,611.35,90.44,104.51,0.88
240,2,853.18,610.60,91.44,104.83,0.88
241,2,855.10,610.29,93.14,104.96,0.88
242,2,856.41,608.85,95.75,105.00,0.85
243,2,858.80,606.98,96.08,107.00,0.84
244,2,861.61,605.62,98.15,108.40,0.84
245,2,863.91,603.15,99.58,110.23,0.79
246,2,865.37,601.56,100.10,111.57,0.81
247,2,866.50,599.67,101.58,113.37,0.80
248,2,867.52,596.36,106.69,115.99,0.76
249,2,867.86,593.17,111.82,118.92,0.76
250,2,868.57,590.68,109.95,121.31,0.81
251,2,868.11,589.11,113.04,122.85,0.81
252,2,867.26,588.55,116.11,122.10,0.81
253,2,867.52,589.05,114.67,120.44,0.82
254,2,868.23,589.29,111.42,117.79,0.78
255,2,869.11,590.09,108.13,114.77,0.79
256,2,869.39,589.10,107.52,114.95,0.80
257,2,869.46,588.10,107.29,113.69,0.79
258,2,870.12,588.42,105.20,111.88,0.82
259,2,870.32,586.57,103.73,113.87,0.77
260,2,870.37,581.95,103.19,118.57,0.80
261,2,869.02,578.29,104.32,120.99,0.83
262,2,869.16,576.92,103.43,121.25,0.86
263,2,869.86,577.76,101.76,118.70,0.88
264,2,869.44,578.16,101.15,117.69,0.88
265,2,868.60,579.01,100.93,116.64,0.88
266,2,866.94,578.71,101.53,116.90,0.88
267,2,865.65,579.29,100.44,116.34,0.88
267,6,1076.00,637.00,96.00,78.00,0.76
268,2,865.17,579.54,100.03,115.46,0.87
268,6,1079.20,633.00,104.00,81.20,0.69
269,2,864.99,580.32,99.23,114.46,0.87
270,2,864.94,580.64,98.95,114.76,0.87
271,2,866.25,582.09,98.85,114.21,0.87
272,2,866.75,582.65,98.83,114.01,0.86
273,2,866.93,582.87,100.17,115.27,0.85
274,2,867.66,583.61,102.65,118.38,0.73
281,2,876.55,587.83,106.76,124.64,0.52
282,2,877.80,587.41,107.03,125.72,0.79
283,2,878.88,587.93,106.46,124.77,0.75
284,2,879.92,588.11,106.23,124.40,0.78
285,2,880.94,588.16,106.14,124.90,0.79
286,2,881.29,587.51,105.44,125.08,0.75
287,2,882.71,587.91,103.84,125.13,0.78
288,2,883.21,588.05,103.24,125.14,0.82
289,2,883.36,588.10,103.02,125.13,0.83
290,2,884.05,588.11,102.94,125.12,0.79
291,2,884.28,588.10,102.92,124.45,0.85
292,2,884.34,588.09,102.92,124.19,0.85
293,2,884.99,588.08,102.93,124.09,0.86
294,2,883.89,588.73,103.60,123.38,0.86
295,2,884.77,588.31,103.19,124.44,0.86
